ticker,composite_score
CNC,2.4415921036550103
COR,1.6076012745499502
KR,1.3206592099881926
KSS,1.2716089631078047
AAL,1.1987444701002758
AOS,0.8290284944772796
KG,0.7556176368971226
KMX,0.6776046296873425
JBL,0.6732715935467852
APH,0.5686503838582486
COST,0.557182980502609
AON,-0.3532576473850369
JNJ,-0.40307270625101077
CMI,-0.4647707774871571
KO,-0.7004123270822853
CNP,-0.7020852056405422
COP,-0.9588896678919091
KLAC,-1.1907670058510145
APA,-1.5654738665337555
AA,-1.7342398104126475
CNX,-1.9559237756379733
ANF,-2.0193422772869405
