ticker,composite_score
APA,1.28496392651211
COP,1.250141128016609
KKR,1.0582940468551394
KEYS,1.02703988366176
AMZN,0.9142191267507185
AON,0.8731748442590435
KDP,0.8070722619651516
CNC,0.7772209521585552
COST,0.7269138537938977
A,0.6543104704720929
KO,0.6519576439528548
KEY,-0.3960152125633075
JBL,-0.6408555030914809
KHC,-0.7482902492885899
ANET,-0.7647356104906836
CNX,-0.9689687750767375
AOS,-0.9893308538624254
IVZ,-1.0223723537991596
AN,-1.0763489166465048
KLAC,-1.0914045371548073
AA,-1.1676525816129284
KG,-3.0
