ticker,composite_score
ANF,1.1902698786120922
AMZN,1.1518136331757272
KR,1.1353920608880665
KMB,0.9958348127129248
KLAC,0.9933027296123806
CNC,0.9425335980969869
KDP,0.8623281596682261
ANET,0.7044985896319718
CNP,0.599110217283659
KIM,0.521487502783911
CMS,0.5006607711364921
APD,-0.28918951777185
AN,-0.3521556794631527
JBHT,-0.46286451592007616
KMX,-0.6265918595390604
KEYS,-0.6656988829252252
APA,-0.8016111302549727
KKR,-0.9288144100055501
COP,-1.0843536881622886
CMI,-1.3107696749848443
CNX,-1.4109374136079436
KMI,-2.957705347992043
