ticker,composite_score
ANET,1.4513729669143434
KMI,1.2853413604285981
CNX,0.9954844694695135
AOS,0.9768019294398631
CMI,0.8182365388197315
IVZ,0.683513897787428
KHC,0.6659390563277807
KEY,0.6542686811122107
APH,0.63563816088628
APD,0.5898948616339448
JPM,0.588160805605254
AA,-0.38524751071296026
KMB,-0.41995270883119107
KIM,-0.5369290237321347
KDP,-0.6478087641968028
JBHT,-0.6478888641892944
APA,-0.6645274119474501
CMS,-0.665228655706721
KLAC,-0.977591124339015
KR,-1.410671287037611
AN,-1.5755475455149766
ANF,-2.624337035677552
