ticker,composite_score
JBL,1.6221053605205236
AMZN,1.3970728515321362
CMS,1.1936408825529843
KDP,0.9417088227645397
KIM,0.8761893781971739
KR,0.862040866294348
COST,0.8193282654337497
ANF,0.7995610335970156
KMB,0.7884918480845111
KO,0.7420055624604363
AOS,0.6485185987384166
COP,-0.26614081047649835
APD,-0.2683368947181496
IVZ,-0.5466243547313256
CMI,-0.7132519611206225
CNC,-0.7479502086254525
KSS,-0.8902773756901972
ANET,-0.9722497895696802
KKR,-0.9866287132104106
KMI,-1.2658012332928883
APA,-1.340929846963042
CNX,-3.0
