ticker,composite_score
CNC,1.3722451862096072
ANET,1.2717472156256011
IVZ,1.2207119287576722
JPM,1.1632446924195838
KEY,0.8133969630928153
AAL,0.6635737353288717
CMI,0.5883470538929232
COR,0.5371963671332118
AOS,0.5057447732274497
JNJ,0.49159378036074314
AON,0.4871450567850729
KMI,-0.37482886348380506
CNX,-0.5083251842978387
COP,-0.5453010706607175
KG,-0.551839997472095
APA,-0.612553586817886
KIM,-0.7322493948172897
ANF,-0.8015453118318978
KHC,-0.8744818947586628
KLAC,-0.9087935427055829
COST,-1.0521521554769604
KR,-2.6746043242405744
