ticker,composite_score
KSS,1.5462211325385142
KR,1.544770951192048
APA,1.48287548797175
KKR,1.2605020663015611
CNX,1.2154511525110325
AMZN,1.0465635672994182
ANF,0.7914162664555457
COP,0.78653884936006
CNC,0.7660536832829148
COST,0.6214066662135236
KEYS,0.5957876431207314
AON,-0.5791472379277768
JPM,-0.6159917812234874
AA,-0.6372731009800885
APD,-0.6386509557811821
A,-0.6666156503054409
KG,-0.7137413897150545
AOS,-0.9958292139403242
KLAC,-1.2025513588630896
IVZ,-1.2914194535192651
CMI,-1.5545969316388315
AAL,-2.184364782391925
