ticker,composite_score
KDP,2.7079372074479178
KKR,1.3619890731210265
KG,1.3584390309145893
KLAC,1.0489288376150299
AMZN,0.8538466804923218
CNC,0.7811109845373014
COP,0.7036736374146602
JPM,0.6386938560228161
KSS,0.5396440948432417
COST,0.48199593157843
APH,0.30279313494578103
CMI,-0.3959264211219225
ANET,-0.5767825462787795
JBHT,-0.5816715514003812
AOS,-0.6700635222971011
AN,-0.7404715329547422
AAL,-0.96369082379342
CNX,-0.9739870844001687
IVZ,-1.0946109709689067
COR,-1.2276892783657614
KHC,-1.3856411069093002
AA,-1.660818843301003
