ticker,composite_score
ANF,1.7445819181112463
AA,1.2627743934521913
AN,0.8051243996112928
ANET,0.7955293894226299
KLAC,0.7317074113622184
CMS,0.7183395051811097
AON,0.6141375309719787
KMB,0.5888412689449147
CNP,0.5455332744977536
APH,0.4904052617229765
KR,0.46119229129869926
COR,-0.5929286055764824
CNX,-0.6078091232531202
JPM,-0.6703513699452984
KSS,-0.6731322250270465
CNC,-0.8541186554265042
KEY,-0.939635992288708
KG,-0.9510376484373839
APA,-1.1588006230231898
IVZ,-1.230799241410741
KKR,-1.2330170077450862
COP,-1.8422247047531646
