ticker,composite_score
CMS,1.5126483679937794
KDP,1.156404579404116
KIM,1.155924256262634
KMB,1.1148391268433544
ANF,1.0934366997527019
JNJ,0.952211523963389
KLAC,0.9399856021009417
KO,0.824782805355871
KSS,0.6405570149874702
CNP,0.4357164728733389
JBHT,0.3802437868451764
COR,-0.5040955667105236
KG,-0.5115640872860565
KEY,-0.7544219017758642
CNX,-0.8091437147252977
KKR,-0.9274847598767164
COP,-1.0523701393363636
KEYS,-1.0599737849856716
ANET,-1.1229171692123572
KMX,-1.2069775145037769
AA,-1.655325249251351
AN,-1.7416756848481338
