ticker,composite_score
AMZN,2.0308508837176324
KLAC,2.001663358997214
AOS,1.1152074869974258
KDP,0.8681549212824355
AAL,0.7984761568497247
KG,0.5941127116166549
KIM,0.5640329542409084
KMB,0.5575054336910759
COST,0.5220204234402224
APA,0.40291973141420234
JNJ,0.28575512572216594
CNP,-0.22160201845911268
ANF,-0.24576885860413614
COR,-0.3657961490291829
KMX,-0.5193206352119978
KKR,-0.6895034337776701
KEY,-0.7658996805235675
KMI,-0.8944720601610632
KSS,-0.9631718627613125
CMI,-1.0139804981195584
AA,-1.3108618772779574
CNX,-3.0
