ticker,composite_score
CNX,1.807334502592375
KSS,1.6430816381484405
AMZN,1.6073494896845153
ANF,1.4348832214605138
ANET,1.0900787849092544
KLAC,0.7854325848801061
KDP,0.7177245261217868
JPM,0.7059936388402732
KEYS,0.5503834554127136
JBHT,0.500433726624318
KEY,0.4878894554772606
CMI,-0.5025117069334383
KO,-0.6327089936557284
AA,-0.6477015130836046
IVZ,-0.6597525177628185
KIM,-0.7846764883729025
AN,-0.860539961576901
KMI,-0.9233114238551097
KMX,-1.0457419381749764
KHC,-1.4009915413004013
KG,-1.729171937180173
APA,-2.1970745884306657
