ticker,composite_score
ANET,2.774539001992989
KEY,1.0526410214637445
JPM,0.9861402246868087
KLAC,0.7302583984114586
JBL,0.7220507923675041
KKR,0.712296088564527
IVZ,0.6707378368641197
CNC,0.6240920471395514
COST,0.5493014097366388
AAL,0.5488624832707755
CNP,0.5267596074379133
COP,-0.37176825716196904
APD,-0.3911348414324639
KO,-0.4855924438916487
KMI,-0.6808977804474006
KR,-1.0866965790651335
KG,-1.1269722963553832
KIM,-1.1356479509191237
ANF,-1.3648518175229822
CNX,-1.4980721211151895
AN,-1.6162551666207627
APA,-1.6884355808669105
