ticker,composite_score
CNX,1.8367631697177265
CNC,1.4444155775168221
KIM,1.2047886500497784
CMS,1.187690672472688
CNP,1.159758184078753
AOS,0.9508583929011811
JNJ,0.9452215576755869
KHC,0.8704630308225045
KMB,0.8388687661806958
KDP,0.6003142779787463
COST,0.36276859713467285
JPM,-0.39294139353930324
JBL,-0.6533703224652163
KG,-0.7402449948184953
KMX,-0.8922910132285343
AN,-0.9447160313775941
ANET,-1.0283034581224808
KKR,-1.1855437291163176
KEY,-1.287619932167111
ANF,-1.6277158553078217
AAL,-1.7565761109333007
IVZ,-1.8467155613430983
