ticker,composite_score
CNX,3.0
AA,1.5754747273284375
APA,1.3375749275898208
COP,0.9955939278401207
AMZN,0.9598993919644312
CMI,0.6137289723406689
CNP,0.6112839187758838
JNJ,0.45914552816560944
KEY,0.35791324581419276
AON,0.30149454361740546
JPM,0.30114742727192795
COST,-0.5609641591259709
ANF,-0.6081887534584477
COR,-0.7058298246314595
KSS,-0.7478511354278979
KR,-0.854714568207763
KEYS,-0.8765648863986931
KG,-0.9727766250246951
KMI,-1.0307119102365287
KKR,-1.2587203931335298
JBL,-1.3892480430602583
AAL,-1.6439044396602245
