ticker,composite_score
ANET,2.1177419298592945
KLAC,1.0448350066085077
KKR,1.0381666698081573
IVZ,0.9812012732569444
AOS,0.877473237641696
COST,0.8608805100658236
AMZN,0.857832189474541
A,0.8393758870259811
CNP,0.8325981732801344
CNC,0.8201083696891991
JBL,0.7708360753537943
COP,-0.4341675005626644
AN,-0.6889946425472377
KSS,-0.774574966460944
ANF,-0.8025949230232599
KMI,-0.8100901558095965
KDP,-0.9030781026539952
COR,-1.086154864392554
APA,-1.2981709414916893
KIM,-1.7981793646110988
CNX,-1.8258679242814275
KG,-2.128958898761921
