ticker,composite_score
AMZN,2.0208012718632995
COR,1.1214913027039826
CNX,0.7935507006690756
JPM,0.5623210786636137
KMI,0.5291932220969326
KMX,0.47402140621512245
APA,0.4626401213119764
IVZ,0.4461177445258258
AOS,0.426242125345857
JBHT,0.3830370904963883
COP,0.37837572658289476
CNP,-0.3329469245693376
KLAC,-0.3531695397894023
KR,-0.3675142013213916
JNJ,-0.40816354838040175
APH,-0.41087971848768823
AAL,-0.42199421820379923
APD,-0.43449443930113696
AA,-0.5098455822907291
KIM,-0.9573089700253625
ANF,-1.217129870628515
ANET,-1.365413177478263
