ticker,composite_score
ANET,1.5662827214197494
A,1.260748437274618
AAL,1.217130653829706
KLAC,1.1170865646143493
COR,1.0094136186565876
AMZN,0.9958345424697058
AON,0.9364939130503446
JBL,0.7979828062449179
COST,0.7394706968474234
CMI,0.6045010717392287
CMS,0.5389837187873372
KR,-0.3888434154394057
JPM,-0.5896262796141796
KSS,-0.7700743395338017
JBHT,-0.7807646761493097
COP,-0.8389229859026885
APA,-1.1837629884198986
CNX,-1.2151051223171505
AN,-1.2167917397261179
KMI,-1.3591927155784016
KIM,-2.3034910410855236
KG,-2.330974014870087
