Price,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
2020-01-02,202.118896484375,202.39491407197653,198.53057571246111,199.25513668701953,3736300
2020-01-03,199.75547790527344,200.6439306938281,198.65138098043124,199.77273312150103,2274500
2020-01-06,201.7997589111328,201.86014558065042,197.95267529445897,198.33219787849123,3329300
2020-01-07,203.12811279296875,205.0947858508718,202.49842257040316,202.7054456361348,5255200
2020-01-08,205.086181640625,206.80271359497425,203.11950829525765,203.2920209609811,3564700
2020-01-09,209.26107788085938,209.95112859659076,206.86311610663375,208.17422299602237,3980700
2020-01-10,208.83837890625,209.94247567795065,208.21732282693438,209.39042729210033,2248100
2020-01-13,211.5124053955078,212.2887190396276,209.6061053947263,210.8482177548171,3359200
2020-01-14,211.90052795410156,214.3674970587512,210.98619904850966,211.60725512813278,4302800
2020-01-15,211.5124053955078,215.2128530698939,206.29381454240013,208.74352882931592,5411200
2020-01-16,215.40261840820312,215.4888813284689,212.39222149241044,213.06503015248754,3968400
2020-01-17,215.17831420898438,216.04089060767657,213.91894687567034,215.84248855943002,3108400
2020-01-21,211.9350128173828,214.65213629719457,211.8487630769597,213.23751156792014,2492400
2020-01-22,213.09947204589844,214.36746022711304,212.48703709748662,212.71993637779752,2030900
2020-01-23,211.83152770996094,213.05638469843825,209.50257391040913,210.8999435577658,2806800
2020-01-24,208.6744842529297,211.94365622883828,207.5358902319462,211.39160785099475,2877400
2020-01-27,205.41397094726562,206.1471662504489,202.7141022409974,203.88720682896678,2506200
2020-01-28,209.24378967285156,210.10636609338675,205.33631954077686,206.57843169224702,3123000
2020-01-29,207.12181091308594,212.6250517586371,206.6474044913959,210.9171544196924,3711600
2020-01-30,210.5807647705078,210.76189843012025,204.1976919975635,205.02577106997418,3261700
2020-01-31,205.07754516601562,209.51118746668405,204.32710788761716,208.7348739484699,3482800
2020-02-03,206.1643829345703,209.0798954110201,205.3363169519447,205.60371353303987,2733000
2020-02-04,208.6916961669922,210.24433602061902,208.35529196219545,209.5025199328789,3052500
2020-02-05,210.72738647460938,211.44332636180715,209.6060346854819,211.32256620986232,3126600
2020-02-06,208.58824157714844,211.9954158915726,208.03618001872573,211.6331353652617,2225600
2020-02-07,205.293212890625,207.46690941832085,204.0424795621114,206.80272180893843,3006500
2020-02-10,204.7411346435547,205.18104386887939,203.10224474979947,204.7756319082998,2591300
2020-02-11,203.96485900878906,206.63021741824807,203.75783589627693,206.15579767824553,2238800
2020-02-12,205.85385131835938,208.03616854387298,205.05166158903353,205.30180295225856,2119200
2020-02-13,205.5950927734375,206.12988593632033,204.05970781520423,205.16380456804902,1461300
2020-02-14,204.49961853027344,206.16438469745415,203.76642331104435,205.24143477539909,1718700
2020-02-18,201.1614532470703,204.4909987638096,199.42766621455237,204.04245533886444,2736500
2020-02-19,204.71524047851562,205.12065240359507,201.2218037352356,202.70543606491566,2207100
2020-02-20,200.74740600585938,204.3443480882413,199.4707965929883,203.92169406716644,3183700
2020-02-21,198.9273223876953,199.9451691650358,196.98652590495809,199.17747686056114,3081600
