Price,Close,High,Low,Open,Volume
Ticker,TDG,TDG,TDG,TDG,TDG
Date,,,,,
2020-01-02,471.6227722167969,471.6227722167969,464.6910321755317,466.1039823842461,311700
2020-01-03,480.2666320800781,480.7403379017467,466.55280288682394,466.55280288682394,278000
2020-01-06,486.0513000488281,486.57492299465576,477.6651148457133,479.5600901548967,377700
2020-01-07,487.8798522949219,489.8247448956242,482.6852201367562,484.86280587915286,255100
2020-01-08,486.7412414550781,491.1379602892072,485.15373330130996,491.1379602892072,409100
2020-01-09,494.8697204589844,495.2354245872341,487.0570242337654,490.7306538433446,316500
2020-01-10,494.9195556640625,499.4659237608144,492.899888922607,495.14397998938836,256600
2020-01-13,502.48297119140625,503.7545906708104,494.96947405517017,495.70915106594896,199500
2020-01-14,506.1649169921875,507.8853851127727,500.5879420910294,501.0866571756077,534200
2020-01-15,515.02490234375,519.8621499209734,510.4536260218083,519.8621499209734,439800
2020-01-16,526.3866577148438,527.4172646613943,514.9667860186611,517.6762636531464,356200
2020-01-17,529.1543579101562,531.0577038103567,524.4750794138772,528.3066283435718,379800
2020-01-21,535.088623046875,535.9447227185327,526.6192933193172,526.6608402280093,382500
2020-01-22,535.2715454101562,540.1420204265925,533.7173155012554,537.7067829183744,423000
2020-01-23,546.832763671875,550.9219644712447,537.7567153073296,541.0314139042817,462400
2020-01-24,545.8353271484375,554.612175919629,543.1507573887551,549.3759966674623,393400
2020-01-27,540.6656494140625,542.1783324275669,530.7584608937104,535.2050458518149,320900
2020-01-28,546.7745361328125,548.8440695984299,536.9255332318022,543.5164768419684,267800
2020-01-29,543.7159423828125,552.3265530122462,543.4499711122065,551.2543991300685,276200
2020-01-30,543.4666137695312,544.6385005448452,536.8008450895499,537.7982246787212,242300
2020-01-31,534.656494140625,542.8182554520995,530.733481601,540.0589115228537,360900
2020-02-03,542.1367797851562,547.5973325608609,537.0584687474807,537.3244400059396,396300
2020-02-04,532.9859008789062,559.7818834073832,526.7024758213076,552.7088641124295,632900
2020-02-05,520.4439697265625,537.3659917072748,515.7895994841293,534.3240373575472,550300
2020-02-06,526.7606811523438,527.9907538649153,513.6702075737527,520.4606168069553,392600
