date,price,volume
2025-10-16,25.183731079101562,100300.0
2025-10-17,25.201719284057617,4300.0
2025-10-20,25.475509643554688,100.0
2025-10-21,25.455524444580078,100.0
2025-10-22,25.088804244995117,100.0
2025-10-23,25.409561157226562,100.0
2025-10-24,25.655370712280273,100.0
2025-10-27,25.894187927246094,1200.0
2025-10-28,25.64238166809082,100.0
2025-10-29,25.579431533813477,100.0
2025-10-30,25.405561447143555,100.0
2025-10-31,25.525470733642578,100.0
2025-11-03,25.474510192871094,100.0
2025-11-04,24.979888916015625,100.0
2025-11-05,25.3016414642334,100.0
2025-11-06,24.933923721313477,100.0
2025-11-07,24.84499168395996,300.0
2025-11-10,25.209712982177734,100.0
2025-11-11,25.014862060546875,0.0
2025-11-12,25.14776039123535,100.0
2025-11-13,24.702102661132812,0.0
2025-11-14,24.537227630615234,100.0
2025-11-17,24.23345947265625,100.0
2025-11-18,24.015626907348633,100.0
2025-11-19,24.246448516845703,100.0
2025-11-20,23.702865600585938,100.0
2025-11-21,23.885725021362305,100.0
2025-11-24,24.237457275390625,100.0
2025-11-25,24.572200775146484,100.0
2025-11-26,24.94391632080078,100.0
2025-11-28,25.130773544311523,100.0
2025-12-01,25.010866165161133,100.0
2025-12-02,25.245683670043945,100.0
2025-12-03,25.62239646911621,0.0
2025-12-04,25.518476486206055,100.0
2025-12-05,25.557445526123047,100.0
2025-12-08,25.459522247314453,0.0
2025-12-09,25.360595703125,0.0
2025-12-10,25.731313705444336,100.0
2025-12-11,25.792266845703125,100.0
2025-12-12,25.127775192260742,400.0
2025-12-15,25.166746139526367,100.0
2025-12-16,25.12078094482422,100.0
2025-12-17,24.521240234375,400.0
2025-12-18,24.834999084472656,100.0
2025-12-19,25.027000427246094,100.0
2025-12-22,25.2450008392334,100.0
2025-12-23,25.288999557495117,200.0
2025-12-24,25.327999114990234,100.0
2025-12-26,25.375999450683594,100.0
2025-12-29,25.288000106811523,100.0
2025-12-30,25.253000259399414,100.0
2025-12-31,25.049999237060547,100.0
2026-01-02,25.52400016784668,100.0
2026-01-05,25.93000030517578,100.0
2026-01-06,26.368999481201172,100.0
2026-01-07,26.055999755859375,100.0
2026-01-08,25.829999923706055,100.0
2026-01-09,26.45599937438965,100.0
2026-01-12,26.507999420166016,100.0
2026-01-13,26.4950008392334,100.0
2026-01-14,26.30500030517578,400.0
2026-01-15,26.79800033569336,100.0
2026-01-16,26.940000534057617,100.0
2026-01-20,26.343000411987305,400.0
2026-01-21,26.85099983215332,100.0
2026-01-22,26.959999084472656,100.0
2026-01-23,26.895999908447266,100.0
2026-01-26,27.077999114990234,100.0
2026-01-27,27.320999145507812,100.0
2026-01-28,27.406999588012695,100.0
2026-01-29,27.298999786376953,100.0
2026-01-30,26.75,100.0
2026-02-02,26.89699935913086,100.0
2026-02-03,26.46299934387207,100.0
2026-02-04,26.3799991607666,100.0
2026-02-05,26.264999389648438,100.0
2026-02-06,27.101999282836914,400.0
2026-02-09,27.420000076293945,100.0
2026-02-10,27.540000915527344,600.0
2026-02-11,27.857999801635742,100.0
2026-02-12,27.23699951171875,100.0
2026-02-13,27.583999633789062,100.0
2026-02-17,27.540000915527344,100.0
2026-02-18,27.784000396728516,1500.0
2026-02-19,27.584999084472656,100.0
2026-02-20,27.743000030517578,100.0
2026-02-23,27.434999465942383,100.0
