date,price,volume
2015-01-02,78.33353424072266,14284.0
2015-01-05,74.3721923828125,39958.0
2015-01-06,73.81877136230469,29570.0
2015-01-07,74.56637573242188,14374.0
2015-01-08,75.55671691894531,20876.0
2015-01-09,72.57599639892578,58710.0
2015-01-12,72.02256774902344,34675.0
2015-01-13,71.87693786621094,26746.0
2015-01-14,71.7313003540039,21701.0
2015-01-15,71.01282501220703,15615.0
2015-01-16,70.37202453613281,38708.0
2015-01-20,70.66329193115234,23229.0
2015-01-21,71.38175964355469,22764.0
2015-01-22,73.16826629638672,17453.0
2015-01-23,72.45948028564453,12472.0
2015-01-26,73.11972045898438,15577.0
2015-01-27,71.88665008544922,15200.0
2015-01-28,70.50794982910156,19210.0
2015-01-29,71.44002532958984,18232.0
2015-01-30,69.87684631347656,24187.0
2015-02-02,69.88655853271484,23198.0
2015-02-03,72.10994720458984,20745.0
2015-02-04,71.54682922363281,18021.0
2015-02-05,72.43035125732422,14327.0
2015-02-06,69.57586669921875,77464.0
2015-02-09,69.15837097167969,43046.0
2015-02-10,73.72168731689453,87332.0
2015-02-11,74.04208374023438,28087.0
2015-02-12,75.6149673461914,22254.0
2015-02-13,76.2654800415039,22023.0
2015-02-17,78.2947006225586,65738.0
2015-02-18,77.24610900878906,36024.0
2015-02-19,77.14901733398438,20962.0
2015-02-20,77.92575073242188,25183.0
2015-02-23,77.13929748535156,18259.0
2015-02-24,77.48883819580078,13437.0
2015-02-25,77.88690948486328,14754.0
2015-02-26,77.67330932617188,20505.0
2015-02-27,77.99370574951172,30617.0
2015-03-02,80.45012664794922,37875.0
2015-03-03,80.29895782470703,30258.0
2015-03-04,78.94324493408203,21386.0
2015-03-05,78.7579345703125,18681.0
2015-03-06,78.69941711425781,35998.0
2015-03-09,78.6408920288086,27674.0
2015-03-10,77.35345458984375,30357.0
2015-03-11,78.30928039550781,30204.0
2015-03-12,79.19683074951172,19379.0
2015-03-13,78.77745056152344,29070.0
2015-03-16,79.49919128417969,41583.0
2015-03-17,79.97709655761719,45231.0
2015-03-18,81.09872436523438,46858.0
2015-03-19,81.44009399414062,52653.0
2015-03-20,82.30813598632812,38967.0
2015-03-23,82.81531524658203,22312.0
2015-03-24,80.92315673828125,30992.0
2015-03-25,79.6259765625,28988.0
2015-03-26,82.68850708007812,116231.0
2015-03-27,83.12741088867188,48358.0
2015-03-30,82.2496109008789,16960.0
2015-03-31,81.44009399414062,21431.0
2015-04-01,81.88874053955078,13542.0
2015-04-02,82.01554107666016,12097.0
