date,price,volume
2007-02-26,20.971418380737305,2966000.0
2007-02-27,20.095983505249023,7235000.0
2007-02-28,19.82241439819336,5156700.0
2007-03-01,20.064720153808594,6259200.0
2007-03-02,19.783336639404297,5365400.0
2007-03-05,18.954790115356445,8600400.0
2007-03-06,19.197093963623047,5389000.0
2007-03-07,19.189279556274414,6695200.0
2007-03-08,19.36905860900879,5654600.0
2007-03-09,19.08766746520996,5618900.0
2007-03-12,18.110618591308594,9941200.0
2007-03-13,17.43840217590332,10604700.0
2007-03-14,17.82141876220703,8783400.0
2007-03-15,17.938655853271484,5100500.0
2007-03-16,17.84486198425293,5098500.0
2007-03-19,17.876121520996094,4512700.0
2007-03-20,17.86049461364746,4291300.0
2007-03-21,18.47017478942871,5726700.0
2007-03-22,18.38419532775879,4951700.0
2007-03-23,18.22785758972168,3809700.0
2007-03-26,17.813589096069336,5168300.0
2007-03-27,17.571277618408203,6861900.0
2007-03-28,17.235179901123047,8526500.0
2007-03-29,17.258634567260742,7181500.0
2007-03-30,17.196096420288086,5493600.0
2007-04-02,16.938156127929688,5717200.0
2007-04-03,17.031951904296875,6952300.0
2007-04-04,16.899070739746094,3484000.0
2007-04-05,17.203920364379883,4821400.0
2007-04-09,17.227371215820312,5635600.0
2007-04-10,16.96160316467285,7081500.0
2007-04-11,16.67239761352539,4973200.0
2007-04-12,17.094486236572266,5057600.0
2007-04-13,16.781818389892578,4860100.0
2007-04-16,16.945980072021484,5070000.0
2007-04-17,17.547836303710938,6666500.0
2007-04-18,18.009002685546875,7646000.0
2007-04-19,17.96210479736328,4936300.0
2007-04-20,18.282577514648438,6676600.0
2007-04-23,17.657262802124023,5544200.0
2007-04-24,17.610366821289062,5757100.0
2007-04-25,17.704166412353516,5082400.0
2007-04-26,18.360746383666992,5435000.0
2007-04-27,17.915203094482422,4894500.0
2007-04-30,17.336793899536133,6976500.0
2007-05-01,17.704166412353516,6500100.0
2007-05-02,17.893003463745117,4307100.0
2007-05-03,17.91661262512207,3039000.0
2007-05-04,17.63334846496582,3137300.0
2007-05-07,17.719898223876953,3617000.0
2007-05-08,17.727764129638672,2790600.0
2007-05-09,17.743507385253906,3748400.0
2007-05-10,17.350074768066406,4651600.0
2007-05-11,17.546798706054688,2189000.0
2007-05-14,17.468109130859375,3005800.0
2007-05-15,17.326475143432617,2623000.0
2007-05-16,17.444499969482422,2688100.0
2007-05-17,17.727764129638672,3801500.0
2007-05-18,17.743507385253906,3069300.0
2007-05-21,17.95595932006836,3218100.0
2007-05-22,18.687725067138672,4922900.0
2007-05-23,18.59330177307129,5229300.0
2007-05-24,18.553958892822266,5592800.0
2007-05-25,18.514619827270508,2658200.0
2007-05-29,18.435937881469727,2494400.0
2007-05-30,18.38872718811035,2974100.0
2007-05-31,18.38872718811035,4248100.0
2007-06-01,18.08184814453125,5277300.0
2007-06-04,18.31791114807129,3959400.0
2007-06-05,18.050382614135742,2528100.0
2007-06-06,17.656951904296875,3136200.0
2007-06-07,16.940929412841797,5753400.0
2007-06-08,17.279260635375977,4077100.0
2007-06-11,16.93305206298828,3424600.0
2007-06-12,16.64191246032715,4558500.0
2007-06-13,16.775676727294922,3619700.0
2007-06-14,16.80715560913086,3520300.0
2007-06-15,16.80715560913086,3821100.0
2007-06-18,16.728471755981445,3267400.0
2007-06-19,16.728471755981445,3000200.0
2007-06-20,16.531749725341797,3641300.0
2007-06-21,16.681255340576172,4365300.0
2007-06-22,16.405860900878906,4634600.0
2007-06-25,16.185546875,4253100.0
2007-06-26,15.87080192565918,4016100.0
2007-06-27,16.138336181640625,6353300.0
2007-06-28,15.886536598205566,4600200.0
2007-06-29,15.681960105895996,5153600.0
2007-07-02,15.540322303771973,6421800.0
2007-07-03,15.524577140808105,4620800.0
2007-07-05,15.493108749389648,4021600.0
2007-07-06,15.894404411315918,4803300.0
2007-07-09,15.57180118560791,3988100.0
2007-07-10,15.26492691040039,12528500.0
2007-07-11,15.390823364257812,7714300.0
