date,price,volume
2007-02-26,16.744129180908203,2739200.0
2007-02-27,16.492341995239258,3031300.0
2007-02-28,16.37273597717285,4031900.0
2007-03-01,16.64970588684082,4759200.0
2007-03-02,16.61823272705078,5334500.0
2007-03-05,16.53640365600586,3476500.0
2007-03-06,17.033687591552734,4662200.0
2007-03-07,16.926679611206055,3775900.0
2007-03-08,17.31694984436035,2424000.0
2007-03-09,17.436555862426758,2372800.0
2007-03-12,17.45543670654297,3346500.0
2007-03-13,17.235124588012695,3517700.0
2007-03-14,17.222532272338867,3200000.0
2007-03-15,17.50579833984375,2582000.0
2007-03-16,17.442852020263672,3661800.0
2007-03-19,17.411375045776367,4253200.0
2007-03-20,17.71982192993164,4911800.0
2007-03-21,18.009384155273438,3259000.0
2007-03-22,17.940139770507812,2372800.0
2007-03-23,18.08492088317871,2690400.0
2007-03-26,18.08492088317871,2303600.0
2007-03-27,17.789064407348633,3573900.0
2007-03-28,17.304367065429688,3872200.0
2007-03-29,17.423961639404297,3283200.0
2007-03-30,17.35472297668457,2589200.0
2007-04-02,17.776479721069336,3639200.0
2007-04-03,17.98419952392578,3340200.0
2007-04-04,18.286346435546875,4486000.0
2007-04-05,18.664045333862305,3259500.0
2007-04-09,18.43113136291504,2403200.0
2007-04-10,18.405954360961914,2769100.0
2007-04-11,18.380769729614258,3797100.0
2007-04-12,18.116392135620117,6217800.0
2007-04-13,17.83942222595215,6506000.0
2007-04-16,17.68834686279297,9945300.0
2007-04-17,17.814245223999023,7963600.0
2007-04-18,17.86460304260254,5779900.0
2007-04-19,17.68834686279297,4809700.0
2007-04-20,17.870895385742188,4556100.0
2007-04-23,18.02826690673828,4228700.0
2007-04-24,17.776479721069336,3808400.0
2007-04-25,17.940139770507812,2952400.0
2007-04-26,18.047149658203125,2834400.0
2007-04-27,17.88348388671875,3199000.0
2007-04-30,17.814245223999023,3052700.0
2007-05-01,17.99679183959961,2462400.0
2007-05-02,18.135278701782227,2135500.0
2007-05-03,18.336713790893555,2813700.0
2007-05-04,18.336713790893555,2623300.0
2007-05-07,18.147865295410156,1918900.0
2007-05-08,18.040855407714844,2314400.0
2007-05-09,18.298934936523438,2571500.0
2007-05-10,18.387067794799805,3151500.0
2007-05-11,18.399656295776367,2234900.0
2007-05-14,18.286346435546875,2121000.0
2007-05-15,18.223407745361328,1882400.0
2007-05-16,17.977909088134766,2345300.0
2007-05-17,17.959028244018555,2242600.0
2007-05-18,18.147865295410156,2005200.0
2007-05-21,18.066036224365234,2518000.0
2007-05-22,18.286346435546875,2384600.0
2007-05-23,18.072330474853516,1733100.0
2007-05-24,18.135278701782227,2221900.0
2007-05-25,17.92755126953125,2229300.0
2007-05-29,17.88348388671875,2105700.0
2007-05-30,17.423961639404297,4561100.0
2007-05-31,17.631698608398438,3926900.0
2007-06-01,17.845720291137695,3291000.0
2007-06-04,17.518386840820312,3013400.0
2007-06-05,17.260295867919922,3523500.0
2007-06-06,17.216238021850586,3230500.0
2007-06-07,16.61823272705078,3700000.0
2007-06-08,16.504926681518555,3984100.0
2007-06-11,16.57417106628418,3113300.0
2007-06-12,16.190185546875,3876400.0
2007-06-13,16.316083908081055,4519100.0
2007-06-14,16.347557067871094,2379300.0
2007-06-15,16.272016525268555,2967300.0
2007-06-18,16.30978775024414,2988600.0
2007-06-19,16.316083908081055,2670500.0
2007-06-20,16.032819747924805,2497400.0
2007-06-21,16.102062225341797,2544100.0
2007-06-22,15.944693565368652,4766600.0
2007-06-25,15.825089454650879,3257400.0
2007-06-26,15.825089454650879,3189900.0
2007-06-27,15.925806999206543,3846300.0
2007-06-28,15.862863540649414,2868600.0
2007-06-29,15.919514656066895,2696600.0
2007-07-02,16.177600860595703,2187000.0
2007-07-03,16.139833450317383,1214700.0
2007-07-05,16.196483612060547,2545300.0
2007-07-06,16.297199249267578,1740800.0
2007-07-09,16.139833450317383,2781400.0
2007-07-10,15.774736404418945,2803900.0
