ticker,composite_score
AXON,3.0
DECK,2.942512645580942
TSN,2.439663894330036
STX,2.428629349528646
EL,2.319431655394572
CMI,2.2795250259027444
LYV,2.25153581422562
VTRS,2.0811841971733016
PRGO,2.0425553700346244
BKNG,2.04228965377638
SWKS,1.9578027181473023
DPZ,1.9283016733279261
F,1.7864795475993012
HAS,1.7670074445320305
LUV,1.7159157648219325
DAL,1.6291126927746045
STE,1.618873018216982
FFIV,1.61402044469494
ROK,1.576949209425135
WHR,1.490635256390924
ISRG,1.4495126698722014
IT,1.44815474789286
CF,1.4268547428490028
ESRX,1.4244126078648005
EQR,1.411122665269008
ADSK,1.4104265252088535
SWK,1.4040705553415274
EMR,1.3991384534184228
DE,1.3588737568430005
KDP,1.3525681793209974
FIS,-1.1643806123958589
EA,-1.1918369457455533
PEG,-1.2326363958847815
MPWR,-1.2449149915755622
VMC,-1.2490211731144716
GPN,-1.2693326337441695
STZ,-1.2715122360044584
CDNS,-1.2751372269860846
EME,-1.2762095742620487
VLO,-1.2780700366329936
PPL,-1.3552236906895814
MA,-1.370980753339867
CHRW,-1.40083986832924
TAP,-1.4619265970550392
EXC,-1.4972323356125585
BRO,-1.5349450673314866
NEE,-1.595451757073153
CNC,-1.6089095673270388
CRH,-1.632444820990049
URI,-1.6539025376036627
FLR,-1.7292505405875431
AES,-1.7474235812093553
APD,-1.9028874793598045
FE,-1.9623074703116363
QCOM,-1.972006521885943
NRG,-2.0730829651183384
HRB,-2.193569381597807
FSLR,-2.377341522834782
BSX,-2.4048948130960826
WU,-2.4858531095923517
