date,period_return,cumulative_return,portfolio_value,portfolio_value_change,num_bought,num_sold,bought_tickers_scores,sold_tickers_scores,bought_avg_score,sold_avg_score
2012-09-12,0.013167890083647039,2.045990204298136,3.045990204298136,0.039587974114291935,8,8,AON:0.6440 | KMX:0.6948 | IVZ:0.6606 | KSS:0.5774 | KEY:0.6919 | KIM:0.7023 | COR:-0.6407 | AOS:1.9398,KKR:0.5726 | CNC:1.1758 | KMI:1.0451 | KR:-0.8702 | APD:-0.5749 | KMB:0.6863 | KDP:0.6894 | AN:0.9748,0.6587691353512046,0.4623561186242442
2012-10-12,-0.015932153526684138,1.9974610207224823,2.9974610207224823,-0.04852918357565361,9,9,KKR:1.0071 | CNC:-1.3670 | COST:0.6673 | JBL:-2.4926 | JPM:1.0449 | KMB:0.7368 | AN:1.6240 | KLAC:-1.0755 | CNP:0.6659,KO:-1.0838 | AON:0.6440 | KSS:0.5774 | A:-1.2409 | APH:0.6248 | KIM:0.7023 | COR:-0.6407 | CMS:-0.8123 | AA:-0.8195,0.09010810411086674,-0.2276270548074107
2012-11-11,-0.0021836571231517083,1.9909155936132121,2.990915593613212,-0.0065454271092701966,8,8,AON:0.5228 | AAL:1.8995 | KSS:0.4936 | KR:0.7535 | A:-1.2289 | APD:-1.0497 | CMS:0.4982 | AA:-0.7878,KKR:1.0071 | IVZ:0.7750 | CNC:-1.3670 | COST:0.6673 | KEY:0.6839 | JPM:1.0449 | KMB:0.7368 | CNP:0.6659,0.13764273004247188,0.526733160179915
2012-12-11,0.06285853241360553,2.1789201584007065,3.1789201584007065,0.1880045647874944,7,7,KKR:-0.6688 | CNC:0.9731 | COST:0.6036 | KMI:-0.5868 | KEY:-0.5140 | COR:0.5819 | CNP:-0.8161,JBL:-1.7763 | KG:-0.6968 | A:-1.2289 | JBHT:1.1033 | APD:-1.0497 | CMI:-0.5933 | CMS:0.4982,-0.061019467341668535,-0.5347897633706505
2013-01-10,0.07121804445118708,2.405316635548463,3.405316635548463,0.22639647714775668,9,9,KO:-1.4472 | IVZ:0.5724 | JBL:-0.7939 | A:0.5941 | APH:0.6358 | JPM:1.0591 | KMB:-0.4869 | CMI:1.2729 | KDP:-0.5077,COST:0.6036 | KMI:-0.5868 | KR:0.6134 | KEY:-0.5140 | CNX:-0.9817 | COR:0.5819 | AN:-0.9077 | KLAC:-0.8105 | AMZN:0.7549,0.09984205524691173,-0.1385515047859973
2013-02-09,0.033933687772362886,2.520871587025198,3.520871587025198,0.11555495147673467,8,8,COP:-1.1223 | CNX:-1.6583 | JBHT:1.0968 | KEY:0.7866 | KG:0.7847 | APD:-0.5192 | AN:2.0750 | KLAC:1.0494,AON:-0.3655 | AAL:1.2161 | IVZ:0.5724 | CNC:-1.2600 | A:0.5941 | APH:0.6358 | KMB:-0.4869 | CMI:1.2729,0.3115987485779087,0.27236280963822324
2013-03-11,0.07506145337854356,2.7851533255065286,3.7851533255065286,0.26428173848133074,9,9,AON:0.8250 | AAL:-0.8373 | CNC:0.6091 | KMI:-0.3290 | KR:1.1236 | A:-1.1379 | APH:0.7441 | KMB:0.5441 | COR:0.7475,KO:-1.1288 | KMX:0.6452 | KEY:0.7866 | COP:-1.1223 | CNX:-1.6583 | KG:0.7847 | ANF:0.7830 | CNP:-0.6217 | KLAC:1.0494,0.25435969061519814,-0.05356215038485273
2013-04-10,0.04774650761911724,2.9658811776023533,3.9658811776023533,0.18072785209582465,5,5,KMX:0.9437 | IVZ:0.5171 | JNJ:0.4149 | CNP:0.8801 | KLAC:-1.0611,AON:0.8250 | KMI:-0.3290 | KMB:0.5441 | AOS:1.0981 | KDP:-1.0103,0.3389242359898668,0.22559001030233575
2013-05-10,-0.029842695512938232,2.8475285931786734,3.8475285931786734,-0.11835258442367991,7,7,CNX:-0.6346 | ANF:0.8934 | KIM:0.8202 | KMB:0.6221 | CMI:-1.6833 | CMS:0.9718 | AMZN:-1.3758,AAL:2.4753 | CNC:-0.7712 | APH:0.3976 | JPM:-0.6142 | AN:-0.8665 | KLAC:-1.0611 | CNP:0.8801,-0.055180327983350645,0.0628466548757128
2013-06-09,0.0608401024943128,3.0816126271374626,4.081612627137463,0.2340840339587893,11,11,KO:-1.2581 | AAL:1.0997 | CNC:0.5364 | KMI:-0.9098 | COP:-0.3809 | KEY:0.9839 | JPM:1.4225 | AOS:0.6531 | KDP:-1.3827 | AN:-0.4517 | CNP:-0.8367,KKR:1.8519 | JNJ:0.5480 | KSS:-0.7058 | APA:-1.7255 | KR:1.0497 | JBL:-1.6509 | CNX:-0.6346 | JBHT:-0.6233 | ANF:0.8934 | COR:0.9332 | AMZN:-1.3758,-0.047673357447572125,-0.13087680918483044
